date,Continent,Country,alpha2code,cases_pr100000,cases_increasing,totalpop_cat,totalpop,vaccinated_pr100_cat,vaccinated_pr100,deaths,cases,temperature,population_density,median_age,aged_70_older,gdp_per_capita,extreme_poverty,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
8/14/2020,America,Puerto Rico,PR,8.5173054,0,1,3674871,1,0,9,313,295.1402965664079,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
8/21/2020,America,Puerto Rico,PR,6.3947821,0,1,3674871,1,0,6,235,296.0041211458197,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
8/28/2020,America,Puerto Rico,PR,4.8709192,1,1,3674871,1,0,5,179,295.6581216922725,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
9/4/2020,America,Puerto Rico,PR,5.959393,1,1,3674871,1,0,9,219,297.6694485624396,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
9/11/2020,America,Puerto Rico,PR,10.340499,0,1,3674871,1,0,10,380,295.7146445894206,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
9/18/2020,America,Puerto Rico,PR,9.6329908,0,1,3674871,1,0,6,354,295.8363035987813,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
9/25/2020,America,Puerto Rico,PR,6.8573837,1,1,3674871,1,0,7,252,297.9751970569635,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
10/2/2020,America,Puerto Rico,PR,7.3199849,1,1,3674871,1,0,6,269,296.3991475731227,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
10/9/2020,America,Puerto Rico,PR,8.8438482,1,1,3674871,1,0,6,325,296.4463564209172,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
10/16/2020,America,Puerto Rico,PR,10.476559,1,1,3674871,1,0,5,385,297.0948232266192,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
10/23/2020,America,Puerto Rico,PR,12.299751,1,1,3674871,1,0,5,452,295.6415468376762,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
10/30/2020,America,Puerto Rico,PR,14.857664,1,1,3674871,1,0,5,546,297.666410433612,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
11/6/2020,America,Puerto Rico,PR,16.109409,0,1,3674871,1,0,10,592,296.6428554198205,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
11/13/2020,America,Puerto Rico,PR,9.1159658,1,1,3674871,1,0,10,335,294.103561249626,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
11/20/2020,America,Puerto Rico,PR,11.211278,1,1,3674871,1,0,10,412,296.4784214542581,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
11/27/2020,America,Puerto Rico,PR,17.30673,1,1,3674871,1,0,12,636,293.6547118357274,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
12/4/2020,America,Puerto Rico,PR,19.891855,1,1,3674871,1,0,9,731,292.906361151644,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
12/11/2020,America,Puerto Rico,PR,21.116388,1,1,3674871,1,0,6,776,293.8477245688109,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
12/18/2020,America,Puerto Rico,PR,22.204861,0,1,3674871,1,0,14,816,295.0573964935965,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
12/25/2020,America,Puerto Rico,PR,18.885017,1,1,3674871,1,0,11,694,294.3870902159244,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
1/1/2021,America,Puerto Rico,PR,19.075499,0,1,3674871,1,0,13,701,291.1320797949695,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
1/8/2021,America,Puerto Rico,PR,17.497213,0,1,3674871,1,0,9,643,292.5184198471296,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
1/15/2021,America,Puerto Rico,PR,14.667182,0,1,3674871,1,0,10,539,292.0996121064599,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
1/22/2021,America,Puerto Rico,PR,10.830312,0,1,3674871,1,0,9,398,291.5295822420616,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
1/29/2021,America,Puerto Rico,PR,7.8642216,0,1,3674871,1,0,8,289,290.6977861621944,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
2/5/2021,America,Puerto Rico,PR,6.639689,0,1,3674871,1,0,5,244,292.464962005268,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
2/12/2021,America,Puerto Rico,PR,5.6600628,0,1,3674871,1,0,8,208,293.6292579737914,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
2/19/2021,America,Puerto Rico,PR,5.1974611,0,1,3674871,1,0,8,191,290.3940650969775,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
2/26/2021,America,Puerto Rico,PR,4.8437076,0,1,3674871,1,0,5,178,288.8805381164246,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
3/5/2021,America,Puerto Rico,PR,4.5988007,0,1,3674871,1,0,2,169,290.330904146685,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
3/12/2021,America,Puerto Rico,PR,5.7144861,1,1,3674871,1,0,2,210,290.6792475638601,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
3/19/2021,America,Puerto Rico,PR,7.4288321,1,1,3674871,1,0,2,273,290.4599228427841,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
3/26/2021,America,Puerto Rico,PR,12.408599,1,1,3674871,1,0,3,456,291.9364567724984,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
4/2/2021,America,Puerto Rico,PR,19.919067,1,1,3674871,1,0,3,732,292.8883009077729,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
4/9/2021,America,Puerto Rico,PR,28.844549,1,1,3674871,1,0,7,1060,289.7302956529543,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
4/16/2021,America,Puerto Rico,PR,24.817198,0,1,3674871,1,0,8,912,293.6069287963435,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
4/23/2021,America,Puerto Rico,PR,16.218256,0,1,3674871,1,0,7,596,293.4070356244972,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
4/30/2021,America,Puerto Rico,PR,10.449347,0,1,3674871,1,0,8,384,294.4377395822859,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
5/7/2021,America,Puerto Rico,PR,6.122664,0,1,3674871,1,0,9,225,291.1161710378901,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
5/14/2021,America,Puerto Rico,PR,4.2450471,0,1,3674871,1,0,6,156,293.5296591348326,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
5/21/2021,America,Puerto Rico,PR,2.884455,0,1,3674871,1,0,4,106,294.2786407093033,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
5/28/2021,America,Puerto Rico,PR,1.6327103,0,1,3674871,1,0,3,60,293.2113782516858,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
6/4/2021,America,Puerto Rico,PR,1.3878038,0,1,3674871,1,0,2,51,295.0241857429432,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
6/11/2021,America,Puerto Rico,PR,1.3061683,0,1,3674871,1,0,1,48,295.3306852963178,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
6/18/2021,America,Puerto Rico,PR,1.0884736,0,1,3674871,1,0,1,40,296.4144978260784,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
6/25/2021,America,Puerto Rico,PR,1.4422275,1,1,3674871,1,0,1,53,294.5955721229639,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
7/9/2021,America,Puerto Rico,PR,3.5103273,1,1,3674871,1,0,1,129,294.9632747638419,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
7/16/2021,America,Puerto Rico,PR,8.5717297,1,1,3674871,1,0,1,315,294.2860495223734,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
7/23/2021,America,Puerto Rico,PR,13.007259,1,1,3674871,1,0,2,478,296.2346183949988,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
7/30/2021,America,Puerto Rico,PR,18.667322,1,1,3674871,1,0,5,686,295.2958859956536,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
8/6/2021,America,Puerto Rico,PR,23.946419,1,1,3674871,1,0,8,880,294.5399036751862,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
8/13/2021,America,Puerto Rico,PR,22.857944,0,1,3674871,1,0,11,840,294.3398840119017,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
8/20/2021,America,Puerto Rico,PR,21.44293,0,1,3674871,1,0,14,788,295.3289924962372,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
8/27/2021,America,Puerto Rico,PR,16.354315,0,1,3674871,1,0,10,601,294.0168738047367,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
9/3/2021,America,Puerto Rico,PR,11.184066,0,1,3674871,1,0,14,411,295.1467401516554,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
9/10/2021,America,Puerto Rico,PR,8.4900942,0,1,3674871,1,0,10,312,297.3779758778224,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
9/17/2021,America,Puerto Rico,PR,6.2315111,0,1,3674871,1,0,7,229,297.1338968674706,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
9/24/2021,America,Puerto Rico,PR,4.3266826,0,1,3674871,1,0,5,159,294.3065981519504,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
10/1/2021,America,Puerto Rico,PR,3.5375392,0,1,3674871,1,0,3,130,295.7350142062577,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
10/8/2021,America,Puerto Rico,PR,3.2109971,0,1,3674871,1,0,2,118,294.316732524276,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
10/15/2021,America,Puerto Rico,PR,2.8028195,0,1,3674871,1,0,2,103,297.224701741336,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
10/22/2021,America,Puerto Rico,PR,2.6395485,0,1,3674871,1,0,2,97,293.7090771083414,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
10/29/2021,America,Puerto Rico,PR,3.3198445,1,1,3674871,1,0,2,122,293.171701310273,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
11/5/2021,America,Puerto Rico,PR,3.2926326,0,1,3674871,1,0,1,121,294.8331677912775,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
11/12/2021,America,Puerto Rico,PR,3.3470562,0,1,3674871,1,0,1,123,293.2209896655142,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
11/26/2021,America,Puerto Rico,PR,3.1837852,1,1,3674871,1,0,1,117,292.0388473999676,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
12/3/2021,America,Puerto Rico,PR,2.8300314,0,1,3674871,1,0,0,104,293.5825392512378,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
12/10/2021,America,Puerto Rico,PR,21.551777,1,1,3674871,1,0,1,792,293.7732456295815,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
12/17/2021,America,Puerto Rico,PR,82.914474,1,1,3674871,1,0,3,3047,292.7943088907592,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
12/24/2021,America,Puerto Rico,PR,150.83522,1,1,3674871,1,0,6,5543,292.9780292766831,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
12/31/2021,America,Puerto Rico,PR,218.75598,1,1,3674871,1,0,8,8039,290.4031531067898,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
1/7/2022,America,Puerto Rico,PR,218.13011,0,1,3674871,1,0,17,8016,292.0134956233815,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
1/14/2022,America,Puerto Rico,PR,131.923,0,1,3674871,1,0,25,4848,291.1373693828401,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
1/21/2022,America,Puerto Rico,PR,65.390053,0,1,3674871,1,0,23,2403,291.3712843776352,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
1/28/2022,America,Puerto Rico,PR,36.27338,0,1,3674871,1,0,15,1333,289.2694091076971,376.232,38.2,9.829000000000001,35044.67,,12.9,,,,80.09999999999999,
6/19/2020,Asia,"Palestine, State of",PS,1.2749898,1,2,5333376,1,0,0,68,286.6641079746117,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
6/26/2020,Asia,"Palestine, State of",PS,3.6562207,1,2,5333376,1,0,1,195,289.0356406875307,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
7/3/2020,Asia,"Palestine, State of",PS,6.0562015,1,2,5333376,1,0,2,323,286.2504248448678,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
7/10/2020,Asia,"Palestine, State of",PS,7.0686936,1,2,5333376,1,0,3,377,289.0694222289239,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
7/17/2020,Asia,"Palestine, State of",PS,8.0999355,1,2,5333376,1,0,3,432,288.8691448301665,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
7/24/2020,Asia,"Palestine, State of",PS,8.0811853,0,2,5333376,1,0,2,431,289.3454418798976,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
7/31/2020,Asia,"Palestine, State of",PS,7.1811924,1,2,5333376,1,0,1,383,289.072146740331,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
8/7/2020,Asia,"Palestine, State of",PS,7.8561873,1,2,5333376,1,0,2,419,290.5720997097013,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
8/14/2020,Asia,"Palestine, State of",PS,8.7186804,0,2,5333376,1,0,3,465,291.4391261594761,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
8/21/2020,Asia,"Palestine, State of",PS,8.6436806,1,2,5333376,1,0,3,461,288.9184883248229,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
8/28/2020,Asia,"Palestine, State of",PS,11.174911,1,2,5333376,1,0,4,596,288.8432775118366,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
9/4/2020,Asia,"Palestine, State of",PS,13.462392,1,2,5333376,1,0,5,718,289.9130330021325,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
9/11/2020,Asia,"Palestine, State of",PS,14.887381,1,2,5333376,1,0,7,794,293.413953905776,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
9/18/2020,Asia,"Palestine, State of",PS,15.056129,0,2,5333376,1,0,7,803,289.5293561659075,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
9/25/2020,Asia,"Palestine, State of",PS,9.8436708,0,2,5333376,1,0,6,525,289.8056034539761,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
10/2/2020,Asia,"Palestine, State of",PS,8.6249313,0,2,5333376,1,0,7,460,288.5172227424671,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
10/9/2020,Asia,"Palestine, State of",PS,8.3061838,0,2,5333376,1,0,7,443,277.8881461178535,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
10/16/2020,Asia,"Palestine, State of",PS,8.1936846,1,2,5333376,1,0,5,437,288.3393730192688,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
10/23/2020,Asia,"Palestine, State of",PS,9.4874239,1,2,5333376,1,0,6,506,284.5601202694041,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
10/30/2020,Asia,"Palestine, State of",PS,10.293668,1,2,5333376,1,0,6,549,291.2543180007343,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
11/6/2020,Asia,"Palestine, State of",PS,11.981154,1,2,5333376,1,0,4,639,284.7944224408851,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
11/13/2020,Asia,"Palestine, State of",PS,15.299877,1,2,5333376,1,0,8,816,283.567535957393,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
11/20/2020,Asia,"Palestine, State of",PS,25.462296,1,2,5333376,1,0,11,1358,285.3923993642231,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
11/27/2020,Asia,"Palestine, State of",PS,34.405975,1,2,5333376,1,0,14,1835,283.0230710891129,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
12/4/2020,Asia,"Palestine, State of",PS,39.84343,0,2,5333376,1,0,17,2125,281.5151753295251,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
12/11/2020,Asia,"Palestine, State of",PS,34.874722,1,2,5333376,1,0,23,1860,279.0480847487448,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
12/18/2020,Asia,"Palestine, State of",PS,39.280937,0,2,5333376,1,0,28,2095,283.1635226943819,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
12/25/2020,Asia,"Palestine, State of",PS,27.393532,0,2,5333376,1,0,22,1461,280.9128220209102,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
1/1/2021,Asia,"Palestine, State of",PS,20.868584,0,2,5333376,1,0,22,1113,282.6589101547441,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
1/8/2021,Asia,"Palestine, State of",PS,14.343636,0,2,5333376,1,0,18,765,274.0737972764431,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
1/15/2021,Asia,"Palestine, State of",PS,10.574915,0,2,5333376,1,0,14,564,281.5345304136981,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
1/22/2021,Asia,"Palestine, State of",PS,10.556166,1,2,5333376,1,0,8,563,274.650463921899,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
1/29/2021,Asia,"Palestine, State of",PS,11.718657,1,2,5333376,1,0,8,625,279.634039412548,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
2/5/2021,Asia,"Palestine, State of",PS,15.262378,1,2,5333376,1,0,8,814,284.6491974266598,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
2/12/2021,Asia,"Palestine, State of",PS,21.787325,1,2,5333376,1,0,9,1162,281.8388688541127,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
2/19/2021,Asia,"Palestine, State of",PS,27.54353,1,2,5333376,1,0,10,1469,278.8689180562239,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
2/26/2021,Asia,"Palestine, State of",PS,37.4622,1,2,5333376,1,0,14,1998,281.3859461441203,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
3/5/2021,Asia,"Palestine, State of",PS,36.993454,0,2,5333376,1,0,20,1973,280.1371616397674,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
3/12/2021,Asia,"Palestine, State of",PS,39.712181,1,2,5333376,1,0,24,2118,279.2883986069957,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
3/19/2021,Asia,"Palestine, State of",PS,36.337208,0,2,5333376,1,0,23,1938,279.6472608813612,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
3/26/2021,Asia,"Palestine, State of",PS,39.543434,1,2,5333376,1,0,19,2109,280.8062326322922,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
4/2/2021,Asia,"Palestine, State of",PS,44.624641,1,2,5333376,2,1.6,22,2380,279.7221664478882,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
4/9/2021,Asia,"Palestine, State of",PS,35.624714,0,2,5333376,2,2.67,23,1900,280.390005800852,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
4/16/2021,Asia,"Palestine, State of",PS,30.862253,0,2,5333376,2,3.04,24,1646,278.917404171875,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
4/23/2021,Asia,"Palestine, State of",PS,15.974873,0,2,5333376,2,3.24,12,852,283.6289161346866,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
4/30/2021,Asia,"Palestine, State of",PS,12.5624,0,2,5333376,2,3.24,14,670,283.7466042238215,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
5/7/2021,Asia,"Palestine, State of",PS,7.1061931,0,2,5333376,2,4.98,12,379,280.8867268040127,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
5/14/2021,Asia,"Palestine, State of",PS,3.9937181,0,2,5333376,2,5.17,5,213,283.3249775458095,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
5/21/2021,Asia,"Palestine, State of",PS,6.5436978,1,2,5333376,2,5.32,4,349,286.7571427359489,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
5/28/2021,Asia,"Palestine, State of",PS,5.5499554,0,2,5333376,2,5.64,3,296,284.56784279466,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
6/4/2021,Asia,"Palestine, State of",PS,4.2187161,0,2,5333376,2,7.1,2,225,284.8907415229936,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
6/11/2021,Asia,"Palestine, State of",PS,3.1874745,0,2,5333376,2,7.11,3,170,286.224655161621,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
6/18/2021,Asia,"Palestine, State of",PS,2.8499773,0,2,5333376,2,8.130000000000001,1,152,287.2901980550025,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
6/25/2021,Asia,"Palestine, State of",PS,2.3437312,0,2,5333376,2,9.17,2,125,287.5495431395435,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
7/2/2021,Asia,"Palestine, State of",PS,1.6874865,0,2,5333376,2,9.83,1,90,288.084179903343,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
7/9/2021,Asia,"Palestine, State of",PS,1.4249886,0,2,5333376,2,10.31,1,76,290.6083797499053,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
7/16/2021,Asia,"Palestine, State of",PS,1.1437409,0,2,5333376,2,10.77,2,61,290.2520513855665,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
7/23/2021,Asia,"Palestine, State of",PS,2.1937325,1,2,5333376,2,10.9,1,117,290.3193234813008,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
7/30/2021,Asia,"Palestine, State of",PS,3.1874745,1,2,5333376,3,11.27,1,170,290.2200785766517,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
8/6/2021,Asia,"Palestine, State of",PS,9.5436735,1,2,5333376,3,11.58,1,509,282.700032312217,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
8/13/2021,Asia,"Palestine, State of",PS,11.868655,1,2,5333376,3,12.09,2,633,288.8336687113876,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
8/20/2021,Asia,"Palestine, State of",PS,31.330999,1,2,5333376,3,13.19,5,1671,288.9793858392297,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
8/27/2021,Asia,"Palestine, State of",PS,38.774689,1,2,5333376,3,15.42,7,2068,293.3350511923932,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
9/3/2021,Asia,"Palestine, State of",PS,42.449661,1,2,5333376,3,20.69,12,2264,289.5908331261182,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
9/10/2021,Asia,"Palestine, State of",PS,40.743423,0,2,5333376,3,22.9,14,2173,292.4135401676308,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
9/17/2021,Asia,"Palestine, State of",PS,35.287216,0,2,5333376,3,24.53,15,1882,287.0425671256495,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
9/24/2021,Asia,"Palestine, State of",PS,27.656029,0,2,5333376,3,25.88,17,1475,287.2064717519125,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
10/1/2021,Asia,"Palestine, State of",PS,19.312346,0,2,5333376,3,26.72,14,1030,288.8116725815705,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
10/8/2021,Asia,"Palestine, State of",PS,13.049895,0,2,5333376,3,26.98,12,696,285.9482052048857,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
10/15/2021,Asia,"Palestine, State of",PS,8.9436789,0,2,5333376,3,26.98,8,477,288.0269846189619,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
10/22/2021,Asia,"Palestine, State of",PS,5.0437098,0,2,5333376,3,26.98,6,269,285.5351260576146,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
10/29/2021,Asia,"Palestine, State of",PS,6.5249476,1,2,5333376,3,28.57,6,348,276.7818534866272,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
11/5/2021,Asia,"Palestine, State of",PS,4.3499651,0,2,5333376,3,28.57,5,232,283.6635491829395,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
11/12/2021,Asia,"Palestine, State of",PS,4.1062174,1,2,5333376,3,35.74,4,219,273.3871009883972,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
11/19/2021,Asia,"Palestine, State of",PS,3.6937203,0,2,5333376,3,35.93,2,197,287.044585668217,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
11/26/2021,Asia,"Palestine, State of",PS,5.5124559,1,2,5333376,3,36.4,3,294,284.3204650336918,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
12/3/2021,Asia,"Palestine, State of",PS,6.6186972,1,2,5333376,3,36.4,4,353,280.4735852966447,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
12/10/2021,Asia,"Palestine, State of",PS,4.5749636,0,2,5333376,3,36.4,3,244,279.8942050062721,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
12/17/2021,Asia,"Palestine, State of",PS,5.0062099,1,2,5333376,3,36.4,4,267,282.3279719411659,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
12/24/2021,Asia,"Palestine, State of",PS,5.9062028,1,2,5333376,3,36.4,5,315,278.5774116322938,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
12/31/2021,Asia,"Palestine, State of",PS,6.8249454,1,2,5333376,3,36.4,6,364,279.1245340914958,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
1/7/2022,Asia,"Palestine, State of",PS,7.8186874,1,2,5333376,3,36.4,5,417,278.6846180055999,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
1/14/2022,Asia,"Palestine, State of",PS,18.862349,1,2,5333376,3,36.4,5,1006,281.4378950688609,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
